#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:16s_all_MAFFT" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:16s_all_MAFFT" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:16s_all_MAFFT" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.16s_all_MAFFT" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:16s_all_MAFFT" name="distribution" x="@birthRate.t:16s_all_MAFFT">
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateACPrior.s:16s_all_MAFFT" name="distribution">
#            <parameter id="rateAC.s:16s_all_MAFFT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:16s_all_MAFFT" name="distribution">
#            <parameter id="rateAT.s:16s_all_MAFFT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:16s_all_MAFFT" name="distribution">
#            <parameter id="rateCG.s:16s_all_MAFFT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:16s_all_MAFFT" name="distribution">
#            <parameter id="rateGT.s:16s_all_MAFFT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@16s_all_MAFFT" id="treeLikelihood.16s_all_MAFFT" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:16s_all_MAFFT">
#            <siteModel id="SiteModel.s:16s_all_MAFFT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:16s_all_MAFFT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:16s_all_MAFFT" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:16s_all_MAFFT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:16s_all_MAFFT" rateAC="@rateAC.s:16s_all_MAFFT" rateAT="@rateAT.s:16s_all_MAFFT" rateCG="@rateCG.s:16s_all_MAFFT" rateGT="@rateGT.s:16s_all_MAFFT" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateAG.s:16s_all_MAFFT" lower="0.0" name="rateAG" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="rateCT.s:16s_all_MAFFT" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@16s_all_MAFFT" id="empiricalFreqs.s:16s_all_MAFFT" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:16s_all_MAFFT" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:16s_all_MAFFT" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	rateAC	rateAT	rateCG	rateGT
270000	-6252.389829386351	-6254.45929433829	2.069464951939481	-6254.45929433829	0.17579678735850207	0.6961200945879022	7.016825888610021	3.166541059839028	0.4801216160163396	0.5808576118156731	0.0011404964536013591	0.17090657160502515
271000	-6254.836262384182	-6259.750228410724	4.913966026541847	-6259.750228410724	0.15830909028046258	0.6313883887786907	10.73274569147276	6.27829605994336	0.4801216160163396	0.5808576118156731	0.0011404964536013591	0.17090657160502515
272000	-6251.412008315825	-6255.466254687139	4.054246371313966	-6255.466254687139	0.18502660020169107	0.721936089818106	11.182670975564818	9.785113006866887	0.4801216160163396	0.5808576118156731	0.0011404964536013591	0.17090657160502515
273000	-6250.796293525708	-6252.007509972222	1.2112164465133002	-6252.007509972222	0.17016505300871124	0.6811637382869045	6.083370340584967	2.6897257907627816	0.4801216160163396	0.5808576118156731	0.0011404964536013591	0.17090657160502515
274000	-6249.468451186777	-6253.4932461883345	4.024795001557348	-6253.4932461883345	0.18484703353399998	0.7367825063417821	9.587651074392888	5.502746196741274	0.4801216160163396	0.5808576118156731	0.0011404964536013591	0.17090657160502515
275000	-6248.014845235588	-6251.795319931574	3.7804746959864417	-6251.795319931574	0.18895631077406064	0.7430982478139768	10.968543843917999	9.694988386937217	0.4801216160163396	0.5808576118156731	0.0024133067221922748	0.09005648090248138
276000	-6253.086694697733	-6256.796000348871	3.7093056511373934	-6256.796000348871	0.1907755312143509	0.7484701721668119	10.920848061000513	9.754090122712869	0.4801216160163396	0.5808576118156731	0.0024133067221922748	0.09005648090248138
277000	-6248.280501825402	-6251.786496945066	3.505995119663922	-6251.786496945066	0.17985139290390373	0.7210320127953046	11.252096303592264	11.077702970638963	0.4801216160163396	0.5808576118156731	0.0024133067221922748	0.09005648090248138
278000	-6247.753749162584	-6254.635490702015	6.881741539430412	-6254.635490702015	0.174995805492332	0.6820378335141803	10.856801372318943	7.141937881738141	0.4801216160163396	0.5808576118156731	2.278912348430801E-4	0.09005648090248138
279000	-6246.195979883975	-6253.052763579339	6.856783695363101	-6253.052763579339	0.17118907243266923	0.6726147990730195	10.609388565869477	6.5125093347939815	0.4801216160163396	0.5808576118156731	2.278912348430801E-4	0.09005648090248138
280000	-6247.131815868734	-6253.2345968531	6.102780984366341	-6253.2345968531	0.1816870991783653	0.7017254083414118	11.453599394123327	10.702427994632226	0.4801216160163396	0.5808576118156731	2.278912348430801E-4	0.09005648090248138
281000	-6249.384679775468	-6256.078574118463	6.693894342995377	-6256.078574118463	0.17261747690360246	0.692616455516646	10.392028048296554	6.354417943855614	0.4801216160163396	0.5808576118156731	2.278912348430801E-4	0.09005648090248138
282000	-6246.787596057413	-6251.047688284917	4.260092227504407	-6251.047688284917	0.18550057763376876	0.7209457475695434	11.250485036790264	11.380655537842923	0.4801216160163396	0.5808576118156731	9.556350665278601E-4	0.09005648090248138
283000	-6247.748168215785	-6252.806144090174	5.057975874388463	-6252.806144090174	0.17494745523825564	0.7171694911096548	9.961466597373263	5.889293326178966	0.4801216160163396	0.5808576118156731	9.556350665278601E-4	0.09005648090248138
284000	-6247.890580359284	-6249.822142451289	1.9315620920052794	-6249.822142451289	0.17430237426675116	0.6960131422564374	11.521360640077262	10.844760300768456	0.4801216160163396	0.5808576118156731	0.015573574082910607	0.10708747449626241
285000	-6250.092585005232	-6252.736438305236	2.643853300004844	-6252.736438305236	0.1698983105181388	0.6884143993124251	10.751494200085912	7.00686036332012	0.4801216160163396	0.5808576118156731	0.015573574082910607	0.10708747449626241
286000	-6251.17706209619	-6252.4343009984605	1.2572389022702972	-6252.4343009984605	0.17846138498803077	0.7143377241245795	8.471229120539773	4.19225903170178	0.4801216160163396	0.5808576118156731	0.015573574082910607	0.10708747449626241
287000	-6250.845449705782	-6252.877209846483	2.0317601407011203	-6252.877209846483	0.1799783774264471	0.7141454547274202	9.978310360323421	5.887794820019837	0.6004161909028369	0.5808576118156731	0.015573574082910607	0.10708747449626241
288000	-6252.043584031454	-6254.110353358408	2.0667693269541214	-6254.110353358408	0.18674107049550998	0.7375868465956574	10.350376293376089	6.870667884309633	0.6004161909028369	0.5808576118156731	0.015573574082910607	0.10708747449626241
289000	-6249.378466054963	-6252.636838679918	3.258372624954545	-6252.636838679918	0.17807770512359905	0.7371184455590525	10.90863441718015	8.784159917182405	0.6004161909028369	0.5808576118156731	0.003787308947600614	0.10708747449626241
290000	-6249.062608821112	-6252.5093973291005	3.4467885079882703	-6252.5093973291005	0.17117993184953914	0.6888219588050679	9.979227555362906	5.674622237355804	0.6004161909028369	0.5808576118156731	0.003787308947600614	0.10708747449626241
291000	-6249.1220850775835	-6252.728534274585	3.60644919700198	-6252.728534274585	0.17353582564729264	0.681033072929207	11.01051693556096	7.497513852025351	0.6004161909028369	0.7348129685682424	0.003787308947600614	0.10708747449626241
292000	-6246.31415864564	-6249.659278946889	3.3451203012482433	-6249.659278946889	0.17963272013031373	0.7153195184590262	10.806748893109798	7.653931466205267	0.6004161909028369	0.7348129685682424	0.003787308947600614	0.10708747449626241
293000	-6248.730700178288	-6249.80035930125	1.069659122961533	-6249.80035930125	0.16632966785278944	0.6902803412406682	11.48804460138968	9.75107267266172	0.6004161909028369	0.7348129685682424	0.036297676736459124	0.10708747449626241
294000	-6251.885712613677	-6250.958377129162	-0.9273354845153229	-6250.958377129162	0.17995849436272662	0.7020218879665215	11.277027353793505	14.05410132378652	0.6004161909028369	0.7348129685682424	0.036297676736459124	0.10708747449626241
295000	-6252.238601781256	-6251.784305455551	-0.45429632570518275	-6251.784305455551	0.16772307496305613	0.6899190339366174	11.604358178685544	11.740808096600821	0.6004161909028369	0.7348129685682424	0.08659960755192073	0.10708747449626241
296000	-6254.533879092014	-6255.092703107147	0.5588240151331835	-6255.092703107147	0.16203199794073486	0.6801659367540428	10.654383464223475	6.689578402657148	0.6004161909028369	0.7348129685682424	0.08659960755192073	0.10708747449626241
297000	-6248.44197842335	-6249.649799697417	1.2078212740672585	-6249.649799697417	0.1680915525617178	0.6796998112249837	11.723325208732643	11.581192121065772	0.6004161909028369	0.7348129685682424	0.011890661944778422	0.1650391254856682
298000	-6247.930074897617	-6250.1049462304445	2.1748713328275215	-6250.1049462304445	0.16722084851711258	0.6714215023768986	11.210606420994765	7.841835439581985	0.6004161909028369	0.7348129685682424	0.011890661944778422	0.1650391254856682
299000	-6249.867790890237	-6252.140437110518	2.2726462202811746	-6252.140437110518	0.15999889231679318	0.6589848652564709	11.298464513460786	7.8151961321961325	0.6004161909028369	0.7348129685682424	0.011890661944778422	0.1650391254856682
300000	-6254.49003285346	-6255.2565356319	0.766502778439883	-6255.2565356319	0.17676928685244553	0.7418124025474792	10.34112078726735	6.917916314082045	0.6004161909028369	0.7348129685682424	0.02982740482263152	0.1650391254856682
301000	-6255.705672108823	-6255.167775546388	-0.5378965624346038	-6255.167775546388	0.18383686299418509	0.753285595711563	7.2750434593415445	3.42894326990445	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.09033230930701915
302000	-6247.964896162308	-6249.72195619599	1.7570600336817273	-6249.72195619599	0.17006091083243702	0.6847982052245688	10.379581668169314	6.248183941336544	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.09033230930701915
303000	-6251.031849549282	-6252.5301966513	1.4983471020175654	-6252.5301966513	0.1730616340245929	0.7206591679501158	10.071425366609558	6.101923642738044	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.09033230930701915
304000	-6250.390321922597	-6251.737871195504	1.3475492729071736	-6251.737871195504	0.18134866023688215	0.7459081259931187	10.771850282439727	8.457196445762646	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.09033230930701915
305000	-6249.453089692651	-6250.841081466146	1.3879917734952234	-6250.841081466146	0.16782312723443	0.6861924296059029	9.698683181483359	5.292537344176145	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.09033230930701915
306000	-6251.865194349619	-6253.326650993156	1.461456643537597	-6253.326650993156	0.16839493327721666	0.6912036189416213	11.515525348446497	10.064780973134795	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.09033230930701915
307000	-6255.213789581777	-6252.306802307521	-2.9069872742555694	-6252.306802307521	0.16753991502074994	0.6731856465501238	10.841599709856872	18.691915102087844	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.09033230930701915
308000	-6251.987499330194	-6253.750096171872	1.76259684167885	-6253.750096171872	0.17609639818158324	0.7104284059284192	11.064976118513078	8.427961288865527	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.08047415481365344
309000	-6250.2121925384345	-6250.1748191616025	-0.037373376831529415	-6250.1748191616025	0.1695038307571305	0.6882161597966163	11.491354318164142	13.878184632336074	0.5229221939322457	0.7348129685682424	0.02982740482263152	0.08047415481365344
310000	-6251.713037533388	-6249.900401516825	-1.8126360165634283	-6249.900401516825	0.17553236082240087	0.7172582800358401	5.961794653697652	2.6789034199689956	0.5229221939322457	0.7348129685682424	0.03680652059971819	0.08047415481365344
311000	-6249.7163614345845	-6251.517874203716	1.8015127691318455	-6251.517874203716	0.16777867208094954	0.6808375092555918	10.70322871429678	6.795046745439254	0.5229221939322457	0.7348129685682424	0.03680652059971819	0.08047415481365344
312000	-6254.635438800487	-6255.117472761381	0.48203396089409	-6255.117472761381	0.17184234289250264	0.6974189522649977	11.50893267402462	12.040565742955874	0.5229221939322457	0.7901504667595047	0.03680652059971819	0.08047415481365344
313000	-6255.737123932722	-6257.092810353635	1.355686420912698	-6257.092810353635	0.16314786904384682	0.666360960816551	11.832273529829143	10.704755922682677	0.5229221939322457	0.7901504667595047	0.03680652059971819	0.08047415481365344
314000	-6253.400783454818	-6255.296470833551	1.895687378732624	-6255.296470833551	0.1724772096591671	0.7008249356805328	11.171231172662281	8.532334112931865	0.5229221939322457	0.5647111154961575	0.03680652059971819	0.08047415481365344
315000	-6251.271066429968	-6253.1336634509225	1.8625970209544973	-6253.1336634509225	0.17360921971571913	0.7109834285260571	10.981320042851554	8.119505043353415	0.5229221939322457	0.5647111154961575	0.03680652059971819	0.08047415481365344
316000	-6251.278916349889	-6253.8475451332815	2.5686287833924455	-6253.8475451332815	0.18506676411921053	0.7195520847685144	10.205015772544968	6.32518786164003	0.5229221939322457	0.5647111154961575	0.015318902177742887	0.08047415481365344
317000	-6250.189093303761	-6252.018116368804	1.8290230650431694	-6252.018116368804	0.1831551101228774	0.7327391477866868	8.95537843212577	4.719414737498052	0.5229221939322457	0.5647111154961575	0.015318902177742887	0.08047415481365344
318000	-6250.287413569125	-6252.746221455789	2.4588078866639558	-6252.746221455789	0.17486848628145646	0.7270669980655016	10.997523090261543	8.787403332253493	0.5229221939322457	0.5647111154961575	0.015318902177742887	0.08047415481365344
319000	-6252.225352132716	-6253.689420441173	1.4640683084567985	-6253.689420441173	0.19095039213765932	0.7442107833727456	10.990308046894224	11.257965784641083	0.5229221939322457	0.5647111154961575	0.015318902177742887	0.08047415481365344
320000	-6252.167248350679	-6254.839843549871	2.6725951991924566	-6254.839843549871	0.16282411578899728	0.6652061346193311	10.076373057772136	5.625515198873469	0.5229221939322457	0.5647111154961575	0.015318902177742887	0.08047415481365344
321000	-6248.389081523509	-6252.654594543152	4.265513019642345	-6252.654594543152	0.1663959936195544	0.688281470543044	11.382228230529442	8.994846445764564	0.5229221939322457	0.5647111154961575	0.0031547391838221326	0.08047415481365344
322000	-6246.959401945207	-6250.498124971791	3.538723026584495	-6250.498124971791	0.18115778880971883	0.7210555797532381	9.232482919135574	4.957391679348209	0.5229221939322457	0.5647111154961575	0.0031547391838221326	0.08047415481365344
323000	-6250.630451940206	-6253.05051329618	2.420061355974613	-6253.05051329618	0.17765477721133607	0.7036616123163196	8.1888382310209	3.9338415364798096	0.5229221939322457	0.8008682531949238	0.0031547391838221326	0.08047415481365344
324000	-6251.249408717663	-6254.87571980136	3.626311083697504	-6254.87571980136	0.17740896078026255	0.7168048285395041	11.145928592157755	9.11645111944319	0.5229221939322457	0.8008682531949238	0.0031547391838221326	0.08047415481365344
325000	-6254.41321908155	-6257.857641026106	3.444421944556214	-6257.857641026106	0.1768326858556113	0.7017391783706166	10.693433624535855	7.088316732744173	0.5229221939322457	0.8008682531949238	0.0031547391838221326	0.13428788049972631
326000	-6250.00785302417	-6253.6207419513385	3.612888927168865	-6253.6207419513385	0.16616772607366456	0.6720870233913658	10.745814378124193	6.761837959848278	0.5229221939322457	0.8008682531949238	0.0031547391838221326	0.13428788049972631
327000	-6250.089770521397	-6253.454455778931	3.364685257533897	-6253.454455778931	0.17570329451377317	0.6957416977124448	11.301062126276522	8.923535839296088	0.5229221939322457	0.8008682531949238	0.0031547391838221326	0.13428788049972631
328000	-6253.916857587707	-6255.871963270913	1.9551056832048943	-6255.871963270913	0.16149973610928717	0.6719310156749454	11.752829701404366	13.469736464200306	0.5229221939322457	0.8008682531949238	0.0031547391838221326	0.13428788049972631
329000	-6253.179608729333	-6255.748157067868	2.568548338534872	-6255.748157067868	0.17161647592587576	0.6794245464116416	11.726712609440385	11.951427587750073	0.5229221939322457	0.8008682531949238	0.0031547391838221326	0.13428788049972631
330000	-6252.017501617838	-6254.3330320019895	2.3155303841511707	-6254.3330320019895	0.18709384715382726	0.7563790814230047	9.733602696865338	5.894369332008241	0.5229221939322457	0.8008682531949238	0.010422573346844375	0.07538038767742188
331000	-6252.01755841172	-6255.13674921772	3.119190805999955	-6255.13674921772	0.17656660247102257	0.702842447966017	10.99674116826349	7.946585689710648	0.5229221939322457	0.6159564821107387	0.010422573346844375	0.07538038767742188
332000	-6255.878765115346	-6256.419761878824	0.5409967634779375	-6256.419761878824	0.17141796723973887	0.6974291928535099	11.231946682765752	14.819832744994095	0.5229221939322457	0.6159564821107387	0.010422573346844375	0.07538038767742188
333000	-6246.8171418649345	-6249.276670922084	2.459529057149299	-6249.276670922084	0.17867597755276687	0.7169957748000813	11.275057234234101	10.351276231508951	0.5229221939322457	0.6159564821107387	0.010422573346844375	0.07538038767742188
334000	-6250.4360429510625	-6253.472513966484	3.0364710154219616	-6253.472513966484	0.16471975421471272	0.7022624456273032	11.192646697806461	8.68051281772501	0.5229221939322457	0.6159564821107387	0.010422573346844375	0.07538038767742188
335000	-6251.244295783242	-6252.509174010163	1.2648782269213088	-6252.509174010163	0.18435832296299717	0.7280165519037984	11.07997169079407	12.770455907847394	0.5229221939322457	0.6159564821107387	0.010422573346844375	0.07538038767742188
336000	-6246.890928545506	-6249.918918732518	3.0279901870126804	-6249.918918732518	0.1749926670206364	0.6950319615671464	10.27163679005168	6.1739812096283035	0.5229221939322457	0.6159564821107387	0.010422573346844375	0.07538038767742188
337000	-6250.662853606318	-6251.561637609094	0.8987840027759298	-6251.561637609094	0.17469208457324736	0.7054809432084326	11.082450615262028	8.330781700554843	0.5229221939322457	0.6159564821107387	0.10043206949300668	0.07538038767742188
338000	-6252.262602303033	-6253.027762243771	0.765159940737378	-6253.027762243771	0.17499090542203471	0.7077695622650855	10.95996771433465	7.9545612434143775	0.5229221939322457	0.7160396632644003	0.10043206949300668	0.07538038767742188
339000	-6251.940649234781	-6254.221536298964	2.2808870641832617	-6254.221536298964	0.17822986450732625	0.7112947440346018	10.273591014258294	6.354879239709097	0.5229221939322457	0.7160396632644003	0.018278465361518403	0.07538038767742188
340000	-6251.9304972742375	-6253.08172420979	1.1512269355529536	-6253.08172420979	0.17572450687525842	0.7236941230157499	11.209192446728668	11.707398551334018	0.5229221939322457	0.7160396632644003	0.018278465361518403	0.07538038767742188
341000	-6245.422352112979	-6247.817113889835	2.39476177685636	-6247.817113889835	0.1789611942534998	0.709848588779094	10.725912087326366	7.312495294542293	0.5229221939322457	0.7160396632644003	0.018278465361518403	0.07538038767742188
342000	-6249.40370204702	-6250.022845265601	0.6191432185814235	-6250.022845265601	0.1675229215808895	0.6821666748588812	11.578680056213154	13.846107503640559	0.5229221939322457	0.7160396632644003	0.018278465361518403	0.07538038767742188
343000	-6250.9421380073245	-6253.355476094699	2.4133380873746497	-6253.355476094699	0.1628798539752947	0.6545687073900087	11.92327522852946	10.368431292009767	0.5229221939322457	0.7160396632644003	0.018278465361518403	0.07538038767742188
344000	-6248.688882044875	-6248.689819197919	9.371530440539511E-4	-6248.689819197919	0.17559872816131772	0.7086839379183729	7.363853653084621	3.3897897568245634	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
345000	-6248.353996955344	-6249.47633030893	1.122333353586292	-6249.47633030893	0.175505859672586	0.7066903033257288	11.408065692323003	11.71575459832624	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
346000	-6247.505922105465	-6249.609182121502	2.103260016037437	-6249.609182121502	0.17275476294475214	0.7165954347471373	10.522571841576493	6.933885183424821	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
347000	-6250.399593529689	-6252.225704791365	1.8261112616769157	-6252.225704791365	0.17599946930024432	0.7015021744036203	11.403457442131732	9.977848234636014	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
348000	-6247.543753126853	-6249.374420950056	1.830667823203969	-6249.374420950056	0.18446196777995905	0.7336933192394535	9.922460480619444	5.984277494634774	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
349000	-6249.964180878334	-6251.609931619054	1.6457507407192562	-6251.609931619054	0.18341554416637426	0.7211704848721213	11.203067757179777	9.927715838528954	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
350000	-6251.388255855754	-6253.13679416906	1.7485383133048966	-6253.13679416906	0.1788937084331447	0.7213969851756769	11.165947521806402	9.575695766816699	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
351000	-6249.864143650085	-6251.600682879015	1.736539228930143	-6251.600682879015	0.18260242966975776	0.709486659556398	11.326706938350014	10.00990697383888	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
352000	-6247.969644825649	-6249.419772228807	1.4501274031581772	-6249.419772228807	0.18544295056212762	0.7500377342783863	10.89800786426781	9.652646033564546	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
353000	-6249.912588036062	-6252.367420304772	2.454832268710879	-6252.367420304772	0.16402900072157078	0.6617475082845182	11.584636804234641	8.840780313045117	0.5229221939322457	0.6672791859366691	0.018278465361518403	0.10266207436543492
354000	-6252.629104735175	-6253.350673620216	0.7215688850409891	-6253.350673620216	0.18153669087480223	0.7213914214365837	11.181105320487427	9.715532234282614	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.10266207436543492
355000	-6248.118816540927	-6248.409988173367	0.2911716324404112	-6248.409988173367	0.16882626513472923	0.6852665612256047	8.90040049256088	4.455942588118128	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.10266207436543492
356000	-6252.01047640259	-6251.253706331251	-0.7567700713387191	-6251.253706331251	0.17437304252416874	0.7209162338637869	7.635306393003868	3.588791708782828	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.10266207436543492
357000	-6253.260949349604	-6254.530184903718	1.2692355541136293	-6254.530184903718	0.16297053249239796	0.6892430018357404	11.275541440355456	8.554544797628893	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.10266207436543492
358000	-6249.957082163747	-6251.535464914132	1.5783827503848857	-6251.535464914132	0.1578695177085086	0.6580325168999804	11.323906050650592	7.864864966598794	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.10266207436543492
359000	-6249.6845211326245	-6250.975409400526	1.2908882679014435	-6250.975409400526	0.1722845737117923	0.6928377381792975	11.117056769046489	8.080170607675205	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.10266207436543492
360000	-6254.684073937464	-6255.480568505596	0.7964945681324529	-6255.480568505596	0.16758483274315475	0.6766234557100375	11.447169660617778	8.814856647467185	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.18056186410822955
361000	-6258.643618760102	-6257.225135554799	-1.418483205302937	-6257.225135554799	0.17415810396201375	0.69287067397387	11.401075918912174	14.09079045348328	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.18056186410822955
362000	-6246.966408218778	-6248.7101781801975	1.7437699614190576	-6248.7101781801975	0.16703065864242142	0.6805701966036741	11.160977559491034	7.907780812016803	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.0716826845795503
363000	-6249.309938100462	-6250.742772092843	1.43283399238008	-6250.742772092843	0.17789324311170499	0.703211578850534	10.243518990124802	6.212010392529046	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.0716826845795503
364000	-6253.70740165755	-6255.017076839794	1.3096751822444344	-6255.017076839794	0.17025078334435348	0.703870142881069	11.31467165592018	9.436924440404756	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.0716826845795503
365000	-6251.539932089742	-6252.0186149041765	0.4786828144341684	-6252.0186149041765	0.18279200749469338	0.7260029035653799	8.752256447264655	4.487337660737374	0.5229221939322457	0.6672791859366691	0.05146330662889579	0.0716826845795503
366000	-6252.685808036635	-6251.952653337129	-0.7331546995052696	-6251.952653337129	0.18069358060299126	0.7376544372580552	11.042109211883805	11.772230632284103	0.6737570203364855	0.6672791859366691	0.05146330662889579	0.12953192068508743
367000	-6259.525768254476	-6259.368554521119	-0.15721373335691302	-6259.368554521119	0.18826946279531961	0.7426523405603964	9.050339390467375	4.872561944340535	0.6737570203364855	0.6672791859366691	0.05146330662889579	0.12953192068508743
368000	-6253.37719549724	-6253.592752173349	0.21555667610953266	-6253.592752173349	0.18479666507984477	0.7322593164347906	9.61977117966212	5.512784769763014	0.6737570203364855	0.6672791859366691	0.05146330662889579	0.12953192068508743
369000	-6250.764953766634	-6251.0644986893185	0.2995449226841811	-6251.0644986893185	0.16363912788847892	0.680627812794207	11.68740184447223	10.830699016264967	0.6737570203364855	0.6672791859366691	0.05146330662889579	0.12953192068508743
370000	-6251.5827176659	-6251.659492658001	0.07677499210095329	-6251.659492658001	0.17970317033003408	0.7098293457044256	11.361603211475131	10.57729111553635	0.6737570203364855	0.6672791859366691	0.05146330662889579	0.12953192068508743
371000	-6252.281475678158	-6251.711375083071	-0.5701005950870863	-6251.711375083071	0.17782124230391533	0.7017816425367768	8.427228615860262	4.113349904972377	0.6737570203364855	0.6672791859366691	0.05146330662889579	0.12953192068508743
372000	-6251.9958139064	-6252.986373986095	0.9905600796948646	-6252.986373986095	0.16518571201785842	0.6720452671175061	11.184924859166054	7.782770211033559	0.6737570203364855	0.6672791859366691	0.05146330662889579	0.12953192068508743
